#Header
x(m) y(m) Displacement(m) Hydrogen_concentration(mol/m^2) Damage

Load step: 3000
0.0340426 0.0714286 0 2.29331e-05 0
0.0340426 0.07 0 2.29335e-05 0
0.0340426 0.0685714 0 2.29338e-05 0
0.0340426 0.0671429 0 2.29341e-05 0
0.0340426 0.0657143 0 2.29343e-05 0
0.0340426 0.0642857 0 2.29344e-05 0
0.0340426 0.0628571 0 2.29345e-05 0
0.0340426 0.0614286 0 2.29345e-05 0
0.0340426 0.06 0 2.29344e-05 0
0.0340426 0.0585714 0 2.29342e-05 0
0.0340426 0.0571429 0 2.2934e-05 0
0.0340426 0.0557143 0 2.29337e-05 0
0.0340426 0.0542857 0 2.29333e-05 0
0.0340426 0.0528571 0 2.29328e-05 0
0.0340426 0.0514286 0 2.29323e-05 0
0.0340426 0.05 0 2.29316e-05 0
0.0340426 0.0485714 0 2.29309e-05 0
0.0340426 0.0471429 0 2.29301e-05 0
0.0340426 0.0457143 0 2.29292e-05 0
0.0340426 0.0442857 0 2.29283e-05 0
0.0340426 0.0428571 0 2.29272e-05 0
0.0340426 0.0414286 0 2.2926e-05 0
0.0340426 0.04 0 2.29248e-05 0
0.0340426 0.0385714 0 2.29234e-05 0
0.0340426 0.0371429 0 2.2922e-05 0
0.0340426 0.0357143 0 2.29205e-05 0
0.0340426 0.0342857 0 2.29189e-05 0
0.0340426 0.0328571 0 2.29172e-05 0
0.0340426 0.0314286 0 2.29154e-05 0
0.0340426 0.03 0 2.29135e-05 0
0.0340426 0.0285714 0 2.29116e-05 0
0.0340426 0.0271429 0 2.29095e-05 0
0.0340426 0.0257143 0 2.29074e-05 0
0.0340426 0.0242857 0 2.29053e-05 0
0.0340426 0.0228571 0 2.29031e-05 0
0.0340426 0.0214286 0 2.29008e-05 0
0.0340426 0.02 0 2.28985e-05 0
0.0340426 0.0185714 0 2.28963e-05 0
0.0340426 0.0171429 0 2.2894e-05 0
0.0340426 0.0157143 0 2.28918e-05 0
0.0340426 0.0142857 0 2.28896e-05 0
0.0340426 0.0128571 0 2.28875e-05 0
0.0340426 0.0114286 0 2.28856e-05 0
0.0340426 0.01 0 2.28837e-05 0
0.0340426 0.00857143 0 2.2882e-05 0
0.0340426 0.00714286 0 2.28805e-05 0
0.0340426 0.00571429 0 2.28792e-05 0
0.0340426 0.00428571 0 2.28781e-05 0
0.0340426 0.00285714 0 2.28773e-05 0
0.0340426 0.00142857 0 2.28766e-05 0
0.035461 0.0985714 0 2.27852e-05 0
0.035461 0.0971429 0 2.27855e-05 0
0.035461 0.0957143 0 2.27859e-05 0
0.035461 0.0942857 0 2.27864e-05 0
0.035461 0.0928571 0 2.27869e-05 0
0.035461 0.0914286 0 2.27874e-05 0
0.035461 0.09 0 2.2788e-05 0
0.035461 0.0885714 0 2.27887e-05 0
0.035461 0.0871429 0 2.27893e-05 0
0.035461 0.0857143 0 2.279e-05 0
0.035461 0.0842857 0 2.27907e-05 0
0.035461 0.0828571 0 2.27914e-05 0
0.035461 0.0814286 0 2.2792e-05 0
0.035461 0.08 0 2.27927e-05 0
0.035461 0.0785714 0 2.27933e-05 0
0.035461 0.0771429 0 2.27939e-05 0
0.035461 0.0757143 0 2.27945e-05 0
0.035461 0.0742857 0 2.2795e-05 0
0.035461 0.0728571 0 2.27954e-05 0
0.035461 0.0714286 0 2.27958e-05 0
0.035461 0.07 0 2.27962e-05 0
0.035461 0.0685714 0 2.27965e-05 0
0.035461 0.0671429 0 2.27967e-05 0
0.035461 0.0657143 0 2.27969e-05 0
0.035461 0.0642857 0 2.2797e-05 0
0.035461 0.0628571 0 2.27971e-05 0
0.035461 0.0614286 0 2.2797e-05 0
0.035461 0.06 0 2.27969e-05 0
0.035461 0.0585714 0 2.27968e-05 0
0.035461 0.0571429 0 2.27965e-05 0
0.035461 0.0557143 0 2.27962e-05 0
0.035461 0.0542857 0 2.27958e-05 0
0.035461 0.0528571 0 2.27954e-05 0
0.035461 0.0514286 0 2.27948e-05 0
0.035461 0.05 0 2.27942e-05 0
0.035461 0.0485714 0 2.27935e-05 0
0.035461 0.0471429 0 2.27927e-05 0
0.035461 0.0457143 0 2.27918e-05 0
0.035461 0.0442857 0 2.27909e-05 0
0.035461 0.0428571 0 2.27899e-05 0
0.035461 0.0414286 0 2.27888e-05 0
0.035461 0.04 0 2.27875e-05 0
0.035461 0.0385714 0 2.27863e-05 0
0.035461 0.0371429 0 2.27849e-05 0
0.035461 0.0357143 0 2.27834e-05 0
0.035461 0.0342857 0 2.27819e-05 0
0.035461 0.0328571 0 2.27803e-05 0
0.035461 0.0314286 0 2.27786e-05 0
0.035461 0.03 0 2.27768e-05 0
0.035461 0.0285714 0 2.2775e-05 0
0.035461 0.0271429 0 2.2773e-05 0
0.035461 0.0257143 0 2.27711e-05 0
0.035461 0.0242857 0 2.27691e-05 0
0.035461 0.0228571 0 2.2767e-05 0
0.035461 0.0214286 0 2.27649e-05 0
0.035461 0.02 0 2.27628e-05 0
0.035461 0.0185714 0 2.27607e-05 0
0.035461 0.0171429 0 2.27586e-05 0
0.035461 0.0157143 0 2.27566e-05 0
0.035461 0.0142857 0 2.27546e-05 0
0.035461 0.0128571 0 2.27527e-05 0
0.035461 0.0114286 0 2.27509e-05 0
0.035461 0.01 0 2.27492e-05 0
0.035461 0.00857143 0 2.27477e-05 0
0.035461 0.00714286 0 2.27463e-05 0
0.035461 0.00571429 0 2.27451e-05 0
0.035461 0.00428571 0 2.27441e-05 0
0.035461 0.00285714 0 2.27433e-05 0
0.035461 0.00142857 0 2.27428e-05 0
0.0368794 0.0985714 0 2.26493e-05 0
0.0368794 0.0971429 0 2.26497e-05 0
0.0368794 0.0957143 0 2.265e-05 0
0.0368794 0.0942857 0 2.26505e-05 0
0.0368794 0.0928571 0 2.26509e-05 0
0.0368794 0.0914286 0 2.26515e-05 0
0.0368794 0.09 0 2.2652e-05 0
0.0368794 0.0885714 0 2.26526e-05 0
0.0368794 0.0871429 0 2.26532e-05 0
0.0368794 0.0857143 0 2.26538e-05 0
0.0368794 0.0842857 0 2.26544e-05 0
0.0368794 0.0828571 0 2.26551e-05 0
0.0368794 0.0814286 0 2.26557e-05 0
0.0368794 0.08 0 2.26563e-05 0
0.0368794 0.0785714 0 2.26568e-05 0
0.0368794 0.0771429 0 2.26574e-05 0
0.0368794 0.0757143 0 2.26579e-05 0
0.0368794 0.0742857 0 2.26583e-05 0
0.0368794 0.0728571 0 2.26587e-05 0
0.0368794 0.0714286 0 2.26591e-05 0
0.0368794 0.07 0 2.26594e-05 0
0.0368794 0.0685714 0 2.26597e-05 0
0.0368794 0.0671429 0 2.26599e-05 0
0.0368794 0.0657143 0 2.26601e-05 0
0.0368794 0.0642857 0 2.26601e-05 0
0.0368794 0.0628571 0 2.26602e-05 0
0.0368794 0.0614286 0 2.26601e-05 0
0.0368794 0.06 0 2.266e-05 0
0.0368794 0.0585714 0 2.26598e-05 0
0.0368794 0.0571429 0 2.26596e-05 0
0.0368794 0.0557143 0 2.26593e-05 0
0.0368794 0.0542857 0 2.26589e-05 0
0.0368794 0.0528571 0 2.26584e-05 0
0.0368794 0.0514286 0 2.26579e-05 0
0.0368794 0.05 0 2.26573e-05 0
0.0368794 0.0485714 0 2.26566e-05 0
0.0368794 0.0471429 0 2.26558e-05 0
0.0368794 0.0457143 0 2.2655e-05 0
0.0368794 0.0442857 0 2.26541e-05 0
0.0368794 0.0428571 0 2.26531e-05 0
0.0368794 0.0414286 0 2.2652e-05 0
0.0368794 0.04 0 2.26508e-05 0
0.0368794 0.0385714 0 2.26496e-05 0
0.0368794 0.0371429 0 2.26483e-05 0
0.0368794 0.0357143 0 2.26469e-05 0
0.0368794 0.0342857 0 2.26454e-05 0
0.0368794 0.0328571 0 2.26439e-05 0
0.0368794 0.0314286 0 2.26423e-05 0
0.0368794 0.03 0 2.26406e-05 0
0.0368794 0.0285714 0 2.26389e-05 0
0.0368794 0.0271429 0 2.26371e-05 0
0.0368794 0.0257143 0 2.26352e-05 0
0.0368794 0.0242857 0 2.26333e-05 0
0.0368794 0.0228571 0 2.26314e-05 0
0.0368794 0.0214286 0 2.26295e-05 0
0.0368794 0.02 0 2.26275e-05 0
0.0368794 0.0185714 0 2.26256e-05 0
0.0368794 0.0171429 0 2.26237e-05 0
0.0368794 0.0157143 0 2.26218e-05 0
0.0368794 0.0142857 0 2.262e-05 0
0.0368794 0.0128571 0 2.26182e-05 0
0.0368794 0.0114286 0 2.26166e-05 0
0.0368794 0.01 0 2.26151e-05 0
0.0368794 0.00857143 0 2.26136e-05 0
0.0368794 0.00714286 0 2.26124e-05 0
0.0368794 0.00571429 0 2.26113e-05 0
0.0368794 0.00428571 0 2.26104e-05 0
0.0368794 0.00285714 0 2.26097e-05 0
0.0368794 0.00142857 0 2.26091e-05 0
0.0382979 0.0985714 0 2.25139e-05 0
0.0382979 0.0971429 0 2.25143e-05 0
0.0382979 0.0957143 0 2.25146e-05 0
0.0382979 0.0942857 0 2.2515e-05 0
0.0382979 0.0928571 0 2.25154e-05 0
0.0382979 0.0914286 0 2.25159e-05 0
0.0382979 0.09 0 2.25164e-05 0
0.0382979 0.0885714 0 2.2517e-05 0
0.0382979 0.0871429 0 2.25175e-05 0
0.0382979 0.0857143 0 2.25181e-05 0
0.0382979 0.0842857 0 2.25187e-05 0
0.0382979 0.0828571 0 2.25192e-05 0
0.0382979 0.0814286 0 2.25198e-05 0
0.0382979 0.08 0 2.25203e-05 0
0.0382979 0.0785714 0 2.25208e-05 0
0.0382979 0.0771429 0 2.25213e-05 0
0.0382979 0.0757143 0 2.25218e-05 0
0.0382979 0.0742857 0 2.25222e-05 0
0.0382979 0.0728571 0 2.25226e-05 0
0.0382979 0.0714286 0 2.25229e-05 0
0.0382979 0.07 0 2.25232e-05 0
0.0382979 0.0685714 0 2.25234e-05 0
0.0382979 0.0671429 0 2.25236e-05 0
0.0382979 0.0657143 0 2.25237e-05 0
0.0382979 0.0642857 0 2.25238e-05 0
0.0382979 0.0628571 0 2.25238e-05 0
0.0382979 0.0614286 0 2.25237e-05 0
0.0382979 0.06 0 2.25236e-05 0
0.0382979 0.0585714 0 2.25234e-05 0
0.0382979 0.0571429 0 2.25232e-05 0
0.0382979 0.0557143 0 2.25229e-05 0
0.0382979 0.0542857 0 2.25225e-05 0
0.0382979 0.0528571 0 2.2522e-05 0
0.0382979 0.0514286 0 2.25215e-05 0
0.0382979 0.05 0 2.25209e-05 0
0.0382979 0.0485714 0 2.25202e-05 0
0.0382979 0.0471429 0 2.25195e-05 0
0.0382979 0.0457143 0 2.25187e-05 0
0.0382979 0.0442857 0 2.25178e-05 0
0.0382979 0.0428571 0 2.25168e-05 0
0.0382979 0.0414286 0 2.25158e-05 0
0.0382979 0.04 0 2.25147e-05 0
0.0382979 0.0385714 0 2.25135e-05 0
0.0382979 0.0371429 0 2.25122e-05 0
0.0382979 0.0357143 0 2.25109e-05 0
0.0382979 0.0342857 0 2.25095e-05 0
0.0382979 0.0328571 0 2.2508e-05 0
0.0382979 0.0314286 0 2.25065e-05 0
0.0382979 0.03 0 2.25049e-05 0
0.0382979 0.0285714 0 2.25033e-05 0
0.0382979 0.0271429 0 2.25016e-05 0
0.0382979 0.0257143 0 2.24999e-05 0
0.0382979 0.0242857 0 2.24981e-05 0
0.0382979 0.0228571 0 2.24963e-05 0
0.0382979 0.0214286 0 2.24945e-05 0
0.0382979 0.02 0 2.24927e-05 0
0.0382979 0.0185714 0 2.24909e-05 0
0.0382979 0.0171429 0 2.24891e-05 0
0.0382979 0.0157143 0 2.24874e-05 0
0.0382979 0.0142857 0 2.24857e-05 0
0.0382979 0.0128571 0 2.24841e-05 0
0.0382979 0.0114286 0 2.24826e-05 0
0.0382979 0.01 0 2.24812e-05 0
0.0382979 0.00857143 0 2.24799e-05 0
0.0382979 0.00714286 0 2.24788e-05 0
0.0382979 0.00571429 0 2.24778e-05 0
0.0382979 0.00428571 0 2.24769e-05 0
0.0382979 0.00285714 0 2.24762e-05 0
0.0382979 0.00142857 0 2.24757e-05 0
0.0397163 0.0985714 0 2.23789e-05 0
0.0397163 0.0971429 0 2.23792e-05 0
0.0397163 0.0957143 0 2.23796e-05 0
0.0397163 0.0942857 0 2.238e-05 0
0.0397163 0.0928571 0 2.23804e-05 0
0.0397163 0.0914286 0 2.23808e-05 0
0.0397163 0.09 0 2.23813e-05 0
0.0397163 0.0885714 0 2.23818e-05 0
0.0397163 0.0871429 0 2.23823e-05 0
0.0397163 0.0857143 0 2.23828e-05 0
0.0397163 0.0842857 0 2.23834e-05 0
0.0397163 0.0828571 0 2.23839e-05 0
0.0397163 0.0814286 0 2.23844e-05 0
0.0397163 0.08 0 2.23849e-05 0
0.0397163 0.0785714 0 2.23853e-05 0
0.0397163 0.0771429 0 2.23858e-05 0
0.0397163 0.0757143 0 2.23862e-05 0
0.0397163 0.0742857 0 2.23866e-05 0
0.0397163 0.0728571 0 2.23869e-05 0
0.0397163 0.0714286 0 2.23872e-05 0
0.0397163 0.07 0 2.23875e-05 0
0.0397163 0.0685714 0 2.23877e-05 0
0.0397163 0.0671429 0 2.23878e-05 0
0.0397163 0.0657143 0 2.23879e-05 0
0.0397163 0.0642857 0 2.2388e-05 0
0.0397163 0.0628571 0 2.2388e-05 0
0.0397163 0.0614286 0 2.23879e-05 0
0.0397163 0.06 0 2.23878e-05 0
0.0397163 0.0585714 0 2.23876e-05 0
0.0397163 0.0571429 0 2.23873e-05 0
0.0397163 0.0557143 0 2.2387e-05 0
0.0397163 0.0542857 0 2.23866e-05 0
0.0397163 0.0528571 0 2.23862e-05 0
0.0397163 0.0514286 0 2.23857e-05 0
0.0397163 0.05 0 2.23851e-05 0
0.0397163 0.0485714 0 2.23844e-05 0
0.0397163 0.0471429 0 2.23837e-05 0
0.0397163 0.0457143 0 2.23829e-05 0
0.0397163 0.0442857 0 2.2382e-05 0
0.0397163 0.0428571 0 2.23811e-05 0
0.0397163 0.0414286 0 2.23801e-05 0
0.0397163 0.04 0 2.23791e-05 0
0.0397163 0.0385714 0 2.23779e-05 0
0.0397163 0.0371429 0 2.23767e-05 0
0.0397163 0.0357143 0 2.23754e-05 0
0.0397163 0.0342857 0 2.23741e-05 0
0.0397163 0.0328571 0 2.23727e-05 0
0.0397163 0.0314286 0 2.23713e-05 0
0.0397163 0.03 0 2.23698e-05 0
0.0397163 0.0285714 0 2.23682e-05 0
0.0397163 0.0271429 0 2.23666e-05 0
0.0397163 0.0257143 0 2.2365e-05 0
0.0397163 0.0242857 0 2.23634e-05 0
0.0397163 0.0228571 0 2.23617e-05 0
0.0397163 0.0214286 0 2.236e-05 0
0.0397163 0.02 0 2.23583e-05 0
0.0397163 0.0185714 0 2.23567e-05 0
0.0397163 0.0171429 0 2.2355e-05 0
0.0397163 0.0157143 0 2.23534e-05 0
0.0397163 0.0142857 0 2.23519e-05 0
0.0397163 0.0128571 0 2.23504e-05 0
0.0397163 0.0114286 0 2.2349e-05 0
0.0397163 0.01 0 2.23477e-05 0
0.0397163 0.00857143 0 2.23465e-05 0
0.0397163 0.00714286 0 2.23455e-05 0
0.0397163 0.00571429 0 2.23445e-05 0
0.0397163 0.00428571 0 2.23437e-05 0
0.0397163 0.00285714 0 2.23431e-05 0
0.0397163 0.00142857 0 2.23426e-05 0
0.0411348 0.0985714 0 2.22444e-05 0
0.0411348 0.0971429 0 2.22447e-05 0
0.0411348 0.0957143 0 2.2245e-05 0
0.0411348 0.0942857 0 2.22454e-05 0
0.0411348 0.0928571 0 2.22458e-05 0
0.0411348 0.0914286 0 2.22462e-05 0
0.0411348 0.09 0 2.22467e-05 0
0.0411348 0.0885714 0 2.22471e-05 0
0.0411348 0.0871429 0 2.22476e-05 0
0.0411348 0.0857143 0 2.22481e-05 0
0.0411348 0.0842857 0 2.22485e-05 0
0.0411348 0.0828571 0 2.2249e-05 0
0.0411348 0.0814286 0 2.22495e-05 0
0.0411348 0.08 0 2.22499e-05 0
0.0411348 0.0785714 0 2.22504e-05 0
0.0411348 0.0771429 0 2.22508e-05 0
0.0411348 0.0757143 0 2.22511e-05 0
0.0411348 0.0742857 0 2.22515e-05 0
0.0411348 0.0728571 0 2.22518e-05 0
0.0411348 0.0714286 0 2.22521e-05 0
0.0411348 0.07 0 2.22523e-05 0
0.0411348 0.0685714 0 2.22525e-05 0
0.0411348 0.0671429 0 2.22526e-05 0
0.0411348 0.0657143 0 2.22527e-05 0
0.0411348 0.0642857 0 2.22527e-05 0
0.0411348 0.0628571 0 2.22527e-05 0
0.0411348 0.0614286 0 2.22526e-05 0
0.0411348 0.06 0 2.22525e-05 0
0.0411348 0.0585714 0 2.22523e-05 0
0.0411348 0.0571429 0 2.2252e-05 0
0.0411348 0.0557143 0 2.22517e-05 0
0.0411348 0.0542857 0 2.22513e-05 0
0.0411348 0.0528571 0 2.22509e-05 0
0.0411348 0.0514286 0 2.22504e-05 0
0.0411348 0.05 0 2.22498e-05 0
0.0411348 0.0485714 0 2.22492e-05 0
0.0411348 0.0471429 0 2.22485e-05 0
0.0411348 0.0457143 0 2.22477e-05 0
0.0411348 0.0442857 0 2.22469e-05 0
0.0411348 0.0428571 0 2.2246e-05 0
0.0411348 0.0414286 0 2.2245e-05 0
0.0411348 0.04 0 2.2244e-05 0
0.0411348 0.0385714 0 2.22429e-05 0
0.0411348 0.0371429 0 2.22418e-05 0
0.0411348 0.0357143 0 2.22405e-05 0
0.0411348 0.0342857 0 2.22393e-05 0
0.0411348 0.0328571 0 2.2238e-05 0
0.0411348 0.0314286 0 2.22366e-05 0
0.0411348 0.03 0 2.22352e-05 0
0.0411348 0.0285714 0 2.22337e-05 0
0.0411348 0.0271429 0 2.22322e-05 0
0.0411348 0.0257143 0 2.22307e-05 0
0.0411348 0.0242857 0 2.22292e-05 0
0.0411348 0.0228571 0 2.22276e-05 0
0.0411348 0.0214286 0 2.2226e-05 0
0.0411348 0.02 0 2.22245e-05 0
0.0411348 0.0185714 0 2.22229e-05 0
0.0411348 0.0171429 0 2.22214e-05 0
0.0411348 0.0157143 0 2.22199e-05 0
0.0411348 0.0142857 0 2.22185e-05 0
0.0411348 0.0128571 0 2.22171e-05 0
0.0411348 0.0114286 0 2.22158e-05 0
0.0411348 0.01 0 2.22146e-05 0
0.0411348 0.00857143 0 2.22135e-05 0
0.0411348 0.00714286 0 2.22125e-05 0
0.0411348 0.00571429 0 2.22117e-05 0
0.0411348 0.00428571 0 2.22109e-05 0
0.0411348 0.00285714 0 2.22103e-05 0
0.0411348 0.00142857 0 2.22099e-05 0
0.0425532 0.0985714 0 2.21103e-05 0
0.0425532 0.0971429 0 2.21106e-05 0
0.0425532 0.0957143 0 2.21109e-05 0
0.0425532 0.0942857 0 2.21113e-05 0
0.0425532 0.0928571 0 2.21117e-05 0
0.0425532 0.0914286 0 2.21121e-05 0
0.0425532 0.09 0 2.21125e-05 0
0.0425532 0.0885714 0 2.21129e-05 0
0.0425532 0.0871429 0 2.21134e-05 0
0.0425532 0.0857143 0 2.21138e-05 0
0.0425532 0.0842857 0 2.21143e-05 0
0.0425532 0.0828571 0 2.21147e-05 0
0.0425532 0.0814286 0 2.21151e-05 0
0.0425532 0.08 0 2.21155e-05 0
0.0425532 0.0785714 0 2.21159e-05 0
0.0425532 0.0771429 0 2.21163e-05 0
0.0425532 0.0757143 0 2.21166e-05 0
0.0425532 0.0742857 0 2.21169e-05 0
0.0425532 0.0728571 0 2.21172e-05 0
0.0425532 0.0714286 0 2.21175e-05 0
0.0425532 0.07 0 2.21177e-05 0
0.0425532 0.0685714 0 2.21178e-05 0
0.0425532 0.0671429 0 2.21179e-05 0
0.0425532 0.0657143 0 2.2118e-05 0
0.0425532 0.0642857 0 2.2118e-05 0
0.0425532 0.0628571 0 2.2118e-05 0
0.0425532 0.0614286 0 2.21179e-05 0
0.0425532 0.06 0 2.21177e-05 0
0.0425532 0.0585714 0 2.21175e-05 0
0.0425532 0.0571429 0 2.21173e-05 0
0.0425532 0.0557143 0 2.2117e-05 0
0.0425532 0.0542857 0 2.21166e-05 0
0.0425532 0.0528571 0 2.21162e-05 0
0.0425532 0.0514286 0 2.21157e-05 0
0.0425532 0.05 0 2.21151e-05 0
0.0425532 0.0485714 0 2.21145e-05 0
0.0425532 0.0471429 0 2.21138e-05 0
0.0425532 0.0457143 0 2.21131e-05 0
0.0425532 0.0442857 0 2.21123e-05 0
0.0425532 0.0428571 0 2.21114e-05 0
0.0425532 0.0414286 0 2.21105e-05 0
0.0425532 0.04 0 2.21095e-05 0
0.0425532 0.0385714 0 2.21085e-05 0
0.0425532 0.0371429 0 2.21074e-05 0
0.0425532 0.0357143 0 2.21062e-05 0
0.0425532 0.0342857 0 2.2105e-05 0
0.0425532 0.0328571 0 2.21038e-05 0
0.0425532 0.0314286 0 2.21025e-05 0
0.0425532 0.03 0 2.21011e-05 0
0.0425532 0.0285714 0 2.20998e-05 0
0.0425532 0.0271429 0 2.20983e-05 0
0.0425532 0.0257143 0 2.20969e-05 0
0.0425532 0.0242857 0 2.20955e-05 0
0.0425532 0.0228571 0 2.2094e-05 0
0.0425532 0.0214286 0 2.20925e-05 0
0.0425532 0.02 0 2.20911e-05 0
0.0425532 0.0185714 0 2.20897e-05 0
0.0425532 0.0171429 0 2.20882e-05 0
0.0425532 0.0157143 0 2.20869e-05 0
0.0425532 0.0142857 0 2.20855e-05 0
0.0425532 0.0128571 0 2.20843e-05 0
0.0425532 0.0114286 0 2.20831e-05 0
0.0425532 0.01 0 2.2082e-05 0
0.0425532 0.00857143 0 2.20809e-05 0
0.0425532 0.00714286 0 2.208e-05 0
0.0425532 0.00571429 0 2.20792e-05 0
0.0425532 0.00428571 0 2.20785e-05 0
0.0425532 0.00285714 0 2.20779e-05 0
0.0425532 0.00142857 0 2.20775e-05 0
0.0439716 0.0985714 0 2.19767e-05 0
0.0439716 0.0971429 0 2.19771e-05 0
0.0439716 0.0957143 0 2.19774e-05 0
0.0439716 0.0942857 0 2.19777e-05 0
0.0439716 0.0928571 0 2.19781e-05 0
0.0439716 0.0914286 0 2.19785e-05 0
0.0439716 0.09 0 2.19789e-05 0
0.0439716 0.0885714 0 2.19793e-05 0
0.0439716 0.0871429 0 2.19797e-05 0
0.0439716 0.0857143 0 2.19801e-05 0
0.0439716 0.0842857 0 2.19805e-05 0
0.0439716 0.0828571 0 2.19809e-05 0
0.0439716 0.0814286 0 2.19813e-05 0
0.0439716 0.08 0 2.19817e-05 0
0.0439716 0.0785714 0 2.1982e-05 0
0.0439716 0.0771429 0 2.19824e-05 0
0.0439716 0.0757143 0 2.19827e-05 0
0.0439716 0.0742857 0 2.1983e-05 0
0.0439716 0.0728571 0 2.19832e-05 0
0.0439716 0.0714286 0 2.19834e-05 0
0.0439716 0.07 0 2.19836e-05 0
0.0439716 0.0685714 0 2.19837e-05 0
0.0439716 0.0671429 0 2.19838e-05 0
0.0439716 0.0657143 0 2.19839e-05 0
0.0439716 0.0642857 0 2.19839e-05 0
0.0439716 0.0628571 0 2.19838e-05 0
0.0439716 0.0614286 0 2.19837e-05 0
0.0439716 0.06 0 2.19836e-05 0
0.0439716 0.0585714 0 2.19834e-05 0
0.0439716 0.0571429 0 2.19831e-05 0
0.0439716 0.0557143 0 2.19828e-05 0
0.0439716 0.0542857 0 2.19824e-05 0
0.0439716 0.0528571 0 2.1982e-05 0
0.0439716 0.0514286 0 2.19815e-05 0
0.0439716 0.05 0 2.1981e-05 0
0.0439716 0.0485714 0 2.19804e-05 0
0.0439716 0.0471429 0 2.19797e-05 0
0.0439716 0.0457143 0 2.1979e-05 0
0.0439716 0.0442857 0 2.19783e-05 0
0.0439716 0.0428571 0 2.19774e-05 0
0.0439716 0.0414286 0 2.19765e-05 0
0.0439716 0.04 0 2.19756e-05 0
0.0439716 0.0385714 0 2.19746e-05 0
0.0439716 0.0371429 0 2.19736e-05 0
0.0439716 0.0357143 0 2.19725e-05 0
0.0439716 0.0342857 0 2.19713e-05 0
0.0439716 0.0328571 0 2.19701e-05 0
0.0439716 0.0314286 0 2.19689e-05 0
0.0439716 0.03 0 2.19676e-05 0
0.0439716 0.0285714 0 2.19663e-05 0
0.0439716 0.0271429 0 2.1965e-05 0
0.0439716 0.0257143 0 2.19637e-05 0
0.0439716 0.0242857 0 2.19623e-05 0
0.0439716 0.0228571 0 2.19609e-05 0
0.0439716 0.0214286 0 2.19596e-05 0
0.0439716 0.02 0 2.19582e-05 0
0.0439716 0.0185714 0 2.19569e-05 0
0.0439716 0.0171429 0 2.19556e-05 0
0.0439716 0.0157143 0 2.19543e-05 0
0.0439716 0.0142857 0 2.1953e-05 0
0.0439716 0.0128571 0 2.19519e-05 0
0.0439716 0.0114286 0 2.19508e-05 0
0.0439716 0.01 0 2.19497e-05 0
0.0439716 0.00857143 0 2.19488e-05 0
0.0439716 0.00714286 0 2.19479e-05 0
0.0439716 0.00571429 0 2.19471e-05 0
0.0439716 0.00428571 0 2.19465e-05 0
0.0439716 0.00285714 0 2.19459e-05 0
0.0439716 0.00142857 0 2.19455e-05 0
0.0453901 0.0985714 0 2.18437e-05 0
0.0453901 0.0971429 0 2.1844e-05 0
0.0453901 0.0957143 0 2.18443e-05 0
0.0453901 0.0942857 0 2.18446e-05 0
0.0453901 0.0928571 0 2.1845e-05 0
0.0453901 0.0914286 0 2.18454e-05 0
0.0453901 0.09 0 2.18457e-05 0
0.0453901 0.0885714 0 2.18461e-05 0
0.0453901 0.0871429 0 2.18465e-05 0
0.0453901 0.0857143 0 2.18469e-05 0
0.0453901 0.0842857 0 2.18473e-05 0
0.0453901 0.0828571 0 2.18476e-05 0
0.0453901 0.0814286 0 2.1848e-05 0
0.0453901 0.08 0 2.18484e-05 0
0.0453901 0.0785714 0 2.18487e-05 0
0.0453901 0.0771429 0 2.1849e-05 0
0.0453901 0.0757143 0 2.18493e-05 0
0.0453901 0.0742857 0 2.18495e-05 0
0.0453901 0.0728571 0 2.18498e-05 0
0.0453901 0.0714286 0 2.185e-05 0
0.0453901 0.07 0 2.18501e-05 0
0.0453901 0.0685714 0 2.18502e-05 0
0.0453901 0.0671429 0 2.18503e-05 0
0.0453901 0.0657143 0 2.18503e-05 0
0.0453901 0.0642857 0 2.18503e-05 0
0.0453901 0.0628571 0 2.18503e-05 0
0.0453901 0.0614286 0 2.18502e-05 0
0.0453901 0.06 0 2.185e-05 0
0.0453901 0.0585714 0 2.18498e-05 0
0.0453901 0.0571429 0 2.18496e-05 0
0.0453901 0.0557143 0 2.18492e-05 0
0.0453901 0.0542857 0 2.18489e-05 0
0.0453901 0.0528571 0 2.18485e-05 0
0.0453901 0.0514286 0 2.1848e-05 0
0.0453901 0.05 0 2.18475e-05 0
0.0453901 0.0485714 0 2.18469e-05 0
0.0453901 0.0471429 0 2.18463e-05 0
0.0453901 0.0457143 0 2.18456e-05 0
0.0453901 0.0442857 0 2.18448e-05 0
0.0453901 0.0428571 0 2.1844e-05 0
0.0453901 0.0414286 0 2.18432e-05 0
0.0453901 0.04 0 2.18423e-05 0
0.0453901 0.0385714 0 2.18413e-05 0
0.0453901 0.0371429 0 2.18403e-05 0
0.0453901 0.0357143 0 2.18393e-05 0
0.0453901 0.0342857 0 2.18382e-05 0
0.0453901 0.0328571 0 2.18371e-05 0
0.0453901 0.0314286 0 2.18359e-05 0
0.0453901 0.03 0 2.18347e-05 0
0.0453901 0.0285714 0 2.18335e-05 0
0.0453901 0.0271429 0 2.18323e-05 0
0.0453901 0.0257143 0 2.1831e-05 0
0.0453901 0.0242857 0 2.18297e-05 0
0.0453901 0.0228571 0 2.18284e-05 0
0.0453901 0.0214286 0 2.18271e-05 0
0.0453901 0.02 0 2.18259e-05 0
0.0453901 0.0185714 0 2.18246e-05 0
0.0453901 0.0171429 0 2.18234e-05 0
